component_id,artifact_id,source_population,stratum,attack_related,raw_component_median_latency_ns,paired_h0_median_latency_ns,composed_path_median_latency_ns,paired_component_minus_load_difference_median_ns,peak_traced_allocation_bytes,canonical_bytes,bundle_bytes,N_operations,N_modes,schedule_operation_count,recorded_repetitions
H2,A22_SINGLE_MF_019,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_accept,False,11600.0,151100.0,161100.0,-142550.0,2598,132,2937,,,,100
H2,A22_SINGLE_MF_020,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_accept,False,4800.0,199650.0,204550.0,-195200.0,904,55,15810,,,,100
H2,A22_SINGLE_PRIORITY_001,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_accept,False,11400.0,159450.0,168800.0,-150250.0,2598,93,2037,,,,100
H2,A22_SINGLE_PRIORITY_002,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_accept,False,12000.0,167700.0,178200.0,-160200.0,2598,93,3117,,,,100
H2,A22_SINGLE_PRIORITY_003,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_accept,False,9600.0,144650.0,154150.0,-136700.0,2598,93,2163,,,,100
H2,A22_SINGLE_PRIORITY_004,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_accept,False,11950.0,147350.0,157500.0,-138800.0,2598,94,2315,,,,100
H2,A22_SINGLE_PRIORITY_005,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_accept,False,10200.0,159100.0,169000.0,-151000.0,2598,95,2083,,,,100
H2,A22_SINGLE_PRIORITY_006,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_accept,False,12500.0,161600.0,172450.0,-153900.0,2598,94,2569,,,,100
H2,A22_SINGLE_PRIORITY_007,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_accept,False,9350.0,160350.0,170350.0,-152100.0,2598,94,2321,,,,100
H2,A22_SINGLE_PRIORITY_008,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_accept,False,10250.0,146850.0,155650.0,-137400.0,2598,94,2499,,,,100
H2,A22_SINGLE_PRIORITY_009,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_accept,False,12200.0,151150.0,163300.0,-143950.0,2598,94,1861,,,,100
H2,A22_SINGLE_PRIORITY_010,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_accept,False,12250.0,161400.0,171650.0,-152950.0,2598,95,2321,,,,100
H2,A22_SINGLE_PRIORITY_011,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_accept,False,13100.0,171800.0,183450.0,-162800.0,2598,94,3329,,,,100
H2,A22_SINGLE_PRIORITY_012,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_accept,False,11700.0,165500.0,174850.0,-155050.0,2598,94,2630,,,,100
H2,A22_SINGLE_PRIORITY_013,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_accept,False,12150.0,145400.0,155200.0,-137750.0,2598,94,1988,,,,100
H2,A22_SINGLE_PRIORITY_014,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_accept,False,11550.0,144350.0,154400.0,-136650.0,2598,94,2043,,,,100
H2,A22_SINGLE_PRIORITY_015,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_accept,False,11950.0,159850.0,169800.0,-152350.0,2598,95,2288,,,,100
H2,A22_SINGLE_PRIORITY_016,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_accept,False,11750.0,157300.0,167400.0,-149300.0,2598,94,2046,,,,100
H2,A22_SINGLE_PRIORITY_017,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_accept,False,12250.0,157700.0,167550.0,-149250.0,2598,94,2037,,,,100
H2,A22_SINGLE_PRIORITY_018,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_accept,False,12200.0,147950.0,157300.0,-139950.0,2598,94,2528,,,,100
H2,A22_SINGLE_PRIORITY_019,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_accept,False,11250.0,145000.0,154100.0,-136550.0,2598,94,1863,,,,100
H2,A22_SINGLE_PRIORITY_020,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_accept,False,12500.0,162200.0,172800.0,-153950.0,2598,95,1943,,,,100
H3,052b2dfeb855619b4e74c70e7155e5699a6aebc572c887f1432462ecf4afce6b,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,800050.0,10035000.0,10849900.0,-9255500.0,56944,404,755121,150,451,150,100
H3,0edc936e36dbd00367c35ec096b127c69211776f53ead8d7b9619a78d9b3beb5,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,697900.0,10176950.0,10870200.0,-9506100.0,26224,388,779480,150,490,150,100
H3,19993579c580ecb799e1ce158990340e547863ae75c4be153b97908cb5cd08a2,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,529650.0,5429150.0,5914350.0,-4883800.0,19880,386,376417,90,172,90,100
H3,1bb3dc3f26212de23def1f2ca0d598d344fea56b8a73247e2f6390ebea07946d,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,526800.0,5371100.0,5902800.0,-4868900.0,19880,387,376647,90,172,90,100
H3,2443e5a3d32298289c0b98d2a7d3a03cbf4194a7adecf97293b0ac348944ba9e,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,801200.0,9934750.0,10713900.0,-9148750.0,27560,404,755111,150,451,150,100
H3,245cb7ed72fd0a10da80157bd648a7ae9e8bd9ef722909fe778d274715ad67b3,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,422700.0,5258750.0,5641650.0,-4846700.0,18784,386,369530,90,172,90,100
H3,268469c82535bf1ba82a82324d755f40ad8bc7255c875b8e25c2d7943cff1ff3,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,702600.0,10126500.0,10936450.0,-9459050.0,26224,387,779262,150,490,150,100
H3,2908e9ba69598735be8757d9b153473f5bacec1feb89ecff91ce994824a10178,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,678500.0,10140850.0,10865950.0,-9465950.0,26224,387,778769,150,490,150,100
H3,474b6ef7aac2feb7cb9195d7d3644f0d53d378eb4518ef87a9a2f7714d8ef3d5,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,469950.0,5278750.0,5765200.0,-4811900.0,19880,392,371559,90,172,90,100
H3,4fafb9a13ff5e2fda82a804bf609727b68a17926d69ae1574c4801604ec81359,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,476300.0,5533800.0,5998900.0,-5079800.0,19880,392,371549,90,172,90,100
H3,54349d927b9070c144f507868f9ef8b962c7c926426b33c3a7e0c88f715b246a,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,471650.0,5374250.0,5878600.0,-4907250.0,19880,389,371510,90,172,90,100
H3,558b8365de15727bf495595ed539867872c185b280ea249712f3b1d5f8674cd5,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,479500.0,5319750.0,5819450.0,-4829300.0,44176,392,371529,90,172,90,100
H3,5ecccd77f46ab5549088b57686632a9eb5ccf1a5a977fbe35cfae6a50eca52bb,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,422500.0,5080950.0,5485500.0,-4702250.0,18784,387,366528,90,172,90,100
H3,5f24b2bbe16d5c8f667064d5031553e1dd9c4d9dbb7e0757cb922d9ba47928d5,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,479700.0,5342950.0,5790250.0,-4885000.0,19880,401,371715,90,172,90,100
H3,61f77c0251bcd2bbb51e6bff7e048bfcda7139b4e796314d32b47961ac3b5c1b,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,455500.0,5358550.0,5838550.0,-4887850.0,19880,388,373222,90,172,90,100
H3,634f3d08fd93ba622176ea6c9ff7ff1fb9d57a9b14f936f27d1460655fc20d72,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,432050.0,5227350.0,5660200.0,-4832500.0,18784,388,369189,90,172,90,100
H3,73cdcc11d1c23e47664696979a9b12b94deb5da000c18f37a8d7c0b641090788,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,819400.0,9914900.0,10723850.0,-9096250.0,42336,391,755370,150,451,150,100
H3,7dc2cc636acd7eeb3db7367222360894cac918d6adca467d2f7a79960bbe8b1c,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,478850.0,5460250.0,5903550.0,-4995650.0,19880,387,372138,90,172,90,100
H3,8c60197386a54af6d06cac0996c81cbca4971ac83984afcf2a52fa27a5bb1b42,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,459550.0,5267850.0,5727000.0,-4777200.0,19880,387,372245,90,172,90,100
H3,8e3a1df6f55a6d53d21fd63c9dcda45cee6d1576c4989d45b40828d31e6d7281,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,470950.0,5369550.0,5828050.0,-4956100.0,19880,389,371639,90,172,90,100
H3,97eb8ea8dfec0a163a4b54e1179247553055627de3df3d7a40c8879cacc64800,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,775150.0,9932550.0,10712000.0,-9117800.0,27560,395,754947,150,451,150,100
H3,9827288498c6ff63f3f7ec6f3bb833b53ac1c3cbaf59021addc82b6a8c08bae2,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,780500.0,9999250.0,10782150.0,-9296550.0,27560,395,754955,150,451,150,100
H3,9f7906189c782cba7c3a4cc9cb8785764c8ad3fb1e637423a7a310d6c438feb5,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,529050.0,5367900.0,5868400.0,-4842400.0,19880,386,376294,90,172,90,100
H3,aa5b4ee1688c71f1a3932cd7d9b629a08e31ef09728f3280c98c7636eecfb8d3,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,776250.0,9843050.0,10645700.0,-9069350.0,27560,392,754924,150,451,150,100
H3,aad646b14392b632d658225dedb7d3953424ab9ab19ebafdc67bd9a7f02eb50b,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,715350.0,10183550.0,10908750.0,-9485600.0,26224,389,782303,150,490,150,100
H3,abc8d6ba26b9728a25ebd17f4066aa5421f54fde1c1ef630cc33cb308c0fb8e5,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,469650.0,5305350.0,5743350.0,-4820700.0,19880,388,373355,90,172,90,100
H3,b0f01f4c7ca822555039b9267d8985edbeb149abc0a710d6583cea634584f862,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,702800.0,10260100.0,10971400.0,-9569000.0,26224,388,778599,150,490,150,100
H3,b31f9c5cbf923f188771558357941c1a7d6a71089f67793c620cf7034a070eb2,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,527550.0,5341000.0,5875650.0,-4861800.0,19880,385,377436,90,172,90,100
H3,b5c400c27e6dbb1cc8466c5ce68e1530b6d984599f3c01c36496b49b586ff5e3,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,813200.0,9959000.0,10797450.0,-9178050.0,27560,392,755038,150,451,150,100
H3,bb3f15222034bdf87b9be499b27f859fe778b781693fd54677f83bd7531f0680,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,539950.0,5563450.0,6090950.0,-5060800.0,19880,387,376547,90,172,90,100
H3,ce18361670bfbcde2f3ff22167187aecef9164dedbf1198bc7563c147804780e,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,794350.0,9907300.0,10755300.0,-9186650.0,27560,404,755123,150,451,150,100
H3,ceae66508816dc9f5458c925c89f155658e6c78710a8753d337ac385481cc1bf,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,789700.0,9968100.0,10784400.0,-9153350.0,27560,395,754947,150,451,150,100
H3,d093d52f24139c1b6fb09b775beedd000f1a7b3716df906d7d36e91e7e848265,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,803650.0,9934300.0,10745750.0,-9177400.0,27560,390,758647,150,451,150,100
H3,d4b957654a5efd71168d6f7e67936e6abf4666ceb41e7919635002157b125411,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,418150.0,5372250.0,5754650.0,-5008200.0,18784,386,369648,90,172,90,100
H3,d598e89b357205c7b4bd47c5ebbe933f8be1f7c8dcdee85e66ec6829cafb91d3,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,403650.0,5284650.0,5655300.0,-4886650.0,18784,387,366660,90,172,90,100
H3,eb3670bbe434a59cc94347384a5d50fb526d26a00dbf6da73e54438c4bacc2a0,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,467200.0,5282350.0,5808750.0,-4804550.0,44176,401,371712,90,172,90,100
H3,f1e5fc58ea336e13c098308a2da00dee7de3dd3aa08d6170df4a3cb1afd09795,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,813400.0,10058100.0,10863350.0,-9237500.0,42336,391,755658,150,451,150,100
H3,f583baa2dad1527b5f84f71805410ee51b78fce2b1be62de49f1636c06821c7b,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,805850.0,10064450.0,10895600.0,-9259550.0,27560,390,758750,150,451,150,100
H3,f64f55ad9277004ae441909cd6556d26eeaf73d3eb3c537384be703615149f96,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,472700.0,5525450.0,5993550.0,-5073800.0,19880,401,371715,90,172,90,100
H3,f80e8a50e0815fda9eef8635e52671f3888786c4daef5767b8da7b74e4311646,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,681550.0,10077500.0,10781850.0,-9422500.0,26224,389,780287,150,490,150,100
H3,f9ade00b139ce33674b05d1766de3ec85779abfd83f893a7b2437817100901d9,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,407850.0,5347250.0,5749300.0,-4927800.0,18784,388,369294,90,172,90,100
H3,feb26c8ce25b99d6b090e07fca86c8e2dbf3ff2d6b891634c4c71b179329ab47,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,519150.0,5334500.0,5862300.0,-4835150.0,19880,385,377302,90,172,90,100
H4,052b2dfeb855619b4e74c70e7155e5699a6aebc572c887f1432462ecf4afce6b,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,1149750.0,10067000.0,11196600.0,-8937550.0,221600,404,755121,150,451,150,100
H4,0edc936e36dbd00367c35ec096b127c69211776f53ead8d7b9619a78d9b3beb5,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,1166700.0,10373250.0,11573550.0,-9181250.0,220385,388,779480,150,490,150,100
H4,19993579c580ecb799e1ce158990340e547863ae75c4be153b97908cb5cd08a2,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,750450.0,5428300.0,6194400.0,-4645350.0,133522,386,376417,90,172,90,100
H4,1bb3dc3f26212de23def1f2ca0d598d344fea56b8a73247e2f6390ebea07946d,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,773950.0,5246600.0,6019750.0,-4535900.0,133522,387,376647,90,172,90,100
H4,2443e5a3d32298289c0b98d2a7d3a03cbf4194a7adecf97293b0ac348944ba9e,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,1171650.0,10082100.0,11249150.0,-8904500.0,221384,404,755111,150,451,150,100
H4,245cb7ed72fd0a10da80157bd648a7ae9e8bd9ef722909fe778d274715ad67b3,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,761400.0,5226250.0,6007350.0,-4497850.0,133522,386,369530,90,172,90,100
H4,268469c82535bf1ba82a82324d755f40ad8bc7255c875b8e25c2d7943cff1ff3,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,1155150.0,10278700.0,11420500.0,-9137950.0,220382,387,779262,150,490,150,100
H4,2908e9ba69598735be8757d9b153473f5bacec1feb89ecff91ce994824a10178,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,1134800.0,10169900.0,11323250.0,-9023500.0,220388,387,778769,150,490,150,100
H4,474b6ef7aac2feb7cb9195d7d3644f0d53d378eb4518ef87a9a2f7714d8ef3d5,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,739700.0,5247250.0,6011350.0,-4513500.0,133522,392,371559,90,172,90,100
H4,4fafb9a13ff5e2fda82a804bf609727b68a17926d69ae1574c4801604ec81359,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,763950.0,5418000.0,6150400.0,-4666750.0,133522,392,371549,90,172,90,100
H4,54349d927b9070c144f507868f9ef8b962c7c926426b33c3a7e0c88f715b246a,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,764200.0,5370400.0,6140050.0,-4642200.0,133522,389,371510,90,172,90,100
H4,558b8365de15727bf495595ed539867872c185b280ea249712f3b1d5f8674cd5,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,751850.0,5365600.0,6072150.0,-4568250.0,133522,392,371529,90,172,90,100
H4,5ecccd77f46ab5549088b57686632a9eb5ccf1a5a977fbe35cfae6a50eca52bb,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,763850.0,5199650.0,5953350.0,-4474100.0,133522,387,366528,90,172,90,100
H4,5f24b2bbe16d5c8f667064d5031553e1dd9c4d9dbb7e0757cb922d9ba47928d5,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,758000.0,5425400.0,6169200.0,-4699550.0,133522,401,371715,90,172,90,100
H4,61f77c0251bcd2bbb51e6bff7e048bfcda7139b4e796314d32b47961ac3b5c1b,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,730650.0,5342300.0,6058800.0,-4583250.0,133522,388,373222,90,172,90,100
H4,634f3d08fd93ba622176ea6c9ff7ff1fb9d57a9b14f936f27d1460655fc20d72,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,758150.0,5202800.0,5959550.0,-4454200.0,133522,388,369189,90,172,90,100
H4,73cdcc11d1c23e47664696979a9b12b94deb5da000c18f37a8d7c0b641090788,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,1166800.0,10117350.0,11279850.0,-8963100.0,221384,391,755370,150,451,150,100
H4,7dc2cc636acd7eeb3db7367222360894cac918d6adca467d2f7a79960bbe8b1c,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,747250.0,5395700.0,6163600.0,-4652550.0,134146,387,372138,90,172,90,100
H4,8c60197386a54af6d06cac0996c81cbca4971ac83984afcf2a52fa27a5bb1b42,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,784700.0,5256000.0,6001000.0,-4495100.0,133522,387,372245,90,172,90,100
H4,8e3a1df6f55a6d53d21fd63c9dcda45cee6d1576c4989d45b40828d31e6d7281,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,773250.0,5405900.0,6144300.0,-4619550.0,133522,389,371639,90,172,90,100
H4,97eb8ea8dfec0a163a4b54e1179247553055627de3df3d7a40c8879cacc64800,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,1171350.0,10002900.0,11282900.0,-8802200.0,221384,395,754947,150,451,150,100
H4,9827288498c6ff63f3f7ec6f3bb833b53ac1c3cbaf59021addc82b6a8c08bae2,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,1151900.0,10022300.0,11205950.0,-8819500.0,221384,395,754955,150,451,150,100
H4,9f7906189c782cba7c3a4cc9cb8785764c8ad3fb1e637423a7a310d6c438feb5,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,732150.0,5256200.0,5997850.0,-4535200.0,133522,386,376294,90,172,90,100
H4,aa5b4ee1688c71f1a3932cd7d9b629a08e31ef09728f3280c98c7636eecfb8d3,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,1150200.0,10008800.0,11123950.0,-8792700.0,221384,392,754924,150,451,150,100
H4,aad646b14392b632d658225dedb7d3953424ab9ab19ebafdc67bd9a7f02eb50b,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,1157300.0,10327800.0,11551000.0,-9199750.0,220391,389,782303,150,490,150,100
H4,abc8d6ba26b9728a25ebd17f4066aa5421f54fde1c1ef630cc33cb308c0fb8e5,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,756000.0,5418100.0,6221350.0,-4676900.0,133522,388,373355,90,172,90,100
H4,b0f01f4c7ca822555039b9267d8985edbeb149abc0a710d6583cea634584f862,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,1158900.0,10418800.0,11608250.0,-9223050.0,220382,388,778599,150,490,150,100
H4,b31f9c5cbf923f188771558357941c1a7d6a71089f67793c620cf7034a070eb2,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,744150.0,5317800.0,6077000.0,-4588300.0,133522,385,377436,90,172,90,100
H4,b5c400c27e6dbb1cc8466c5ce68e1530b6d984599f3c01c36496b49b586ff5e3,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,1166150.0,10073800.0,11297450.0,-8913250.0,221384,392,755038,150,451,150,100
H4,bb3f15222034bdf87b9be499b27f859fe778b781693fd54677f83bd7531f0680,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,779900.0,5390750.0,6130100.0,-4670900.0,133522,387,376547,90,172,90,100
H4,ce18361670bfbcde2f3ff22167187aecef9164dedbf1198bc7563c147804780e,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,1150500.0,10025300.0,11213600.0,-8807850.0,221384,404,755123,150,451,150,100
H4,ceae66508816dc9f5458c925c89f155658e6c78710a8753d337ac385481cc1bf,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,1159750.0,10013350.0,11156800.0,-8851500.0,221384,395,754947,150,451,150,100
H4,d093d52f24139c1b6fb09b775beedd000f1a7b3716df906d7d36e91e7e848265,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,1145700.0,9868150.0,11118300.0,-8686050.0,221384,390,758647,150,451,150,100
H4,d4b957654a5efd71168d6f7e67936e6abf4666ceb41e7919635002157b125411,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,757650.0,5159100.0,5944450.0,-4399750.0,133522,386,369648,90,172,90,100
H4,d598e89b357205c7b4bd47c5ebbe933f8be1f7c8dcdee85e66ec6829cafb91d3,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,761350.0,5312250.0,6095850.0,-4629650.0,133522,387,366660,90,172,90,100
H4,eb3670bbe434a59cc94347384a5d50fb526d26a00dbf6da73e54438c4bacc2a0,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,771100.0,5424700.0,6218550.0,-4694900.0,133522,401,371712,90,172,90,100
H4,f1e5fc58ea336e13c098308a2da00dee7de3dd3aa08d6170df4a3cb1afd09795,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,1150850.0,10019850.0,11216850.0,-8821200.0,221384,391,755658,150,451,150,100
H4,f583baa2dad1527b5f84f71805410ee51b78fce2b1be62de49f1636c06821c7b,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,1149500.0,10107250.0,11294700.0,-8961900.0,221384,390,758750,150,451,150,100
H4,f64f55ad9277004ae441909cd6556d26eeaf73d3eb3c537384be703615149f96,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,758400.0,5204400.0,5964400.0,-4468300.0,133522,401,371715,90,172,90,100
H4,f80e8a50e0815fda9eef8635e52671f3888786c4daef5767b8da7b74e4311646,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,1138450.0,10140000.0,11272600.0,-9007700.0,221012,389,780287,150,490,150,100
H4,f9ade00b139ce33674b05d1766de3ec85779abfd83f893a7b2437817100901d9,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,774500.0,5293450.0,6048200.0,-4522650.0,133522,388,369294,90,172,90,100
H4,feb26c8ce25b99d6b090e07fca86c8e2dbf3ff2d6b891634c4c71b179329ab47,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,738550.0,5489950.0,6214550.0,-4731800.0,133522,385,377302,90,172,90,100
H5,052b2dfeb855619b4e74c70e7155e5699a6aebc572c887f1432462ecf4afce6b,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,12800.0,9901800.0,9909700.0,-9890050.0,331,404,755121,150,451,150,100
H5,0edc936e36dbd00367c35ec096b127c69211776f53ead8d7b9619a78d9b3beb5,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,11650.0,10200350.0,10206900.0,-10183550.0,331,388,779480,150,490,150,100
H5,19993579c580ecb799e1ce158990340e547863ae75c4be153b97908cb5cd08a2,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,13050.0,5524400.0,5530100.0,-5515150.0,331,386,376417,90,172,90,100
H5,1bb3dc3f26212de23def1f2ca0d598d344fea56b8a73247e2f6390ebea07946d,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,8400.0,5547850.0,5560950.0,-5537850.0,331,387,376647,90,172,90,100
H5,2443e5a3d32298289c0b98d2a7d3a03cbf4194a7adecf97293b0ac348944ba9e,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,10750.0,9898850.0,9913750.0,-9883250.0,331,404,755111,150,451,150,100
H5,245cb7ed72fd0a10da80157bd648a7ae9e8bd9ef722909fe778d274715ad67b3,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,12550.0,5377000.0,5381400.0,-5372600.0,331,386,369530,90,172,90,100
H5,268469c82535bf1ba82a82324d755f40ad8bc7255c875b8e25c2d7943cff1ff3,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,11950.0,10229000.0,10247850.0,-10210150.0,331,387,779262,150,490,150,100
H5,2908e9ba69598735be8757d9b153473f5bacec1feb89ecff91ce994824a10178,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,12150.0,10043000.0,10051750.0,-10038750.0,323,387,778769,150,490,150,100
H5,474b6ef7aac2feb7cb9195d7d3644f0d53d378eb4518ef87a9a2f7714d8ef3d5,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,12300.0,5541350.0,5551950.0,-5537250.0,323,392,371559,90,172,90,100
H5,4fafb9a13ff5e2fda82a804bf609727b68a17926d69ae1574c4801604ec81359,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,11500.0,5542450.0,5555250.0,-5527150.0,323,392,371549,90,172,90,100
H5,54349d927b9070c144f507868f9ef8b962c7c926426b33c3a7e0c88f715b246a,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,11300.0,5587200.0,5593750.0,-5575300.0,323,389,371510,90,172,90,100
H5,558b8365de15727bf495595ed539867872c185b280ea249712f3b1d5f8674cd5,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,9900.0,5575400.0,5591950.0,-5563900.0,323,392,371529,90,172,90,100
H5,5ecccd77f46ab5549088b57686632a9eb5ccf1a5a977fbe35cfae6a50eca52bb,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,12700.0,5409550.0,5413800.0,-5405300.0,323,387,366528,90,172,90,100
H5,5f24b2bbe16d5c8f667064d5031553e1dd9c4d9dbb7e0757cb922d9ba47928d5,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,12800.0,5407300.0,5413300.0,-5397450.0,323,401,371715,90,172,90,100
H5,61f77c0251bcd2bbb51e6bff7e048bfcda7139b4e796314d32b47961ac3b5c1b,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,10150.0,5601450.0,5606600.0,-5592050.0,323,388,373222,90,172,90,100
