component_id,reporting_group,artifact_id,descriptor,descriptor_value,artifact_median_component_latency_ns,observed_range_only
H1,H1_A22,A22_COMPOSITE_PRIORITY_DUE_003,canonical_bytes,2225,64000.0,True
H1,H1_A22,A22_COMPOSITE_PRIORITY_DUE_003,bundle_bytes,2225,64000.0,True
H1,H1_A22,A22_COMPOSITE_PRIORITY_DUE_004,canonical_bytes,2687,65350.0,True
H1,H1_A22,A22_COMPOSITE_PRIORITY_DUE_004,bundle_bytes,2687,65350.0,True
H1,H1_A22,A22_COMPOSITE_PRIORITY_DUE_005,canonical_bytes,3067,74450.0,True
H1,H1_A22,A22_COMPOSITE_PRIORITY_DUE_005,bundle_bytes,3067,74450.0,True
H1,H1_A22,A22_COMPOSITE_PRIORITY_DUE_006,canonical_bytes,2100,59000.0,True
H1,H1_A22,A22_COMPOSITE_PRIORITY_DUE_006,bundle_bytes,2100,59000.0,True
H1,H1_A22,A22_COMPOSITE_PRIORITY_DUE_007,canonical_bytes,2412,65550.0,True
H1,H1_A22,A22_COMPOSITE_PRIORITY_DUE_007,bundle_bytes,2412,65550.0,True
H1,H1_A22,A22_COMPOSITE_PRIORITY_DUE_008,canonical_bytes,3847,80800.0,True
H1,H1_A22,A22_COMPOSITE_PRIORITY_DUE_008,bundle_bytes,3847,80800.0,True
H1,H1_A22,A22_COMPOSITE_PRIORITY_DUE_009,canonical_bytes,3231,71550.0,True
H1,H1_A22,A22_COMPOSITE_PRIORITY_DUE_009,bundle_bytes,3231,71550.0,True
H1,H1_A22,A22_COMPOSITE_PRIORITY_DUE_010,canonical_bytes,4364,84400.0,True
H1,H1_A22,A22_COMPOSITE_PRIORITY_DUE_010,bundle_bytes,4364,84400.0,True
H1,H1_A22,A22_COMPOSITE_PRIORITY_DUE_011,canonical_bytes,2652,67100.0,True
H1,H1_A22,A22_COMPOSITE_PRIORITY_DUE_011,bundle_bytes,2652,67100.0,True
H1,H1_A22,A22_COMPOSITE_PRIORITY_DUE_012,canonical_bytes,4625,87000.0,True
H1,H1_A22,A22_COMPOSITE_PRIORITY_DUE_012,bundle_bytes,4625,87000.0,True
H1,H1_A22,A22_COMPOSITE_PRIORITY_DUE_013,canonical_bytes,2766,68400.0,True
H1,H1_A22,A22_COMPOSITE_PRIORITY_DUE_013,bundle_bytes,2766,68400.0,True
H1,H1_A22,A22_COMPOSITE_PRIORITY_DUE_014,canonical_bytes,3367,76100.0,True
H1,H1_A22,A22_COMPOSITE_PRIORITY_DUE_014,bundle_bytes,3367,76100.0,True
H1,H1_A22,A22_COMPOSITE_PRIORITY_DUE_015,canonical_bytes,2696,68800.0,True
H1,H1_A22,A22_COMPOSITE_PRIORITY_DUE_015,bundle_bytes,2696,68800.0,True
H1,H1_A22,A22_COMPOSITE_PRIORITY_DUE_016,canonical_bytes,2090,63250.0,True
H1,H1_A22,A22_COMPOSITE_PRIORITY_DUE_016,bundle_bytes,2090,63250.0,True
H1,H1_A22,A22_COMPOSITE_PRIORITY_DUE_017,canonical_bytes,2322,66400.0,True
H1,H1_A22,A22_COMPOSITE_PRIORITY_DUE_017,bundle_bytes,2322,66400.0,True
H1,H1_A22,A22_COMPOSITE_PRIORITY_DUE_018,canonical_bytes,2659,64900.0,True
H1,H1_A22,A22_COMPOSITE_PRIORITY_DUE_018,bundle_bytes,2659,64900.0,True
H1,H1_A22,A22_COMPOSITE_PRIORITY_DUE_019,canonical_bytes,4880,83750.0,True
H1,H1_A22,A22_COMPOSITE_PRIORITY_DUE_019,bundle_bytes,4880,83750.0,True
H1,H1_A22,A22_COMPOSITE_PRIORITY_DUE_020,canonical_bytes,4742,81650.0,True
H1,H1_A22,A22_COMPOSITE_PRIORITY_DUE_020,bundle_bytes,4742,81650.0,True
H1,H1_A22,A22_INVALID_INTERVAL_001,canonical_bytes,12962,178300.0,True
H1,H1_A22,A22_INVALID_INTERVAL_001,bundle_bytes,12962,178300.0,True
H1,H1_A22,A22_INVALID_INTERVAL_002,canonical_bytes,4273,82750.0,True
H1,H1_A22,A22_INVALID_INTERVAL_002,bundle_bytes,4273,82750.0,True
H1,H1_A22,A22_INVALID_INTERVAL_003,canonical_bytes,11324,162100.0,True
H1,H1_A22,A22_INVALID_INTERVAL_003,bundle_bytes,11324,162100.0,True
H1,H1_A22,A22_INVALID_INTERVAL_004,canonical_bytes,6881,113250.0,True
H1,H1_A22,A22_INVALID_INTERVAL_004,bundle_bytes,6881,113250.0,True
H1,H1_A22,A22_INVALID_INTERVAL_005,canonical_bytes,4575,82500.0,True
H1,H1_A22,A22_INVALID_INTERVAL_005,bundle_bytes,4575,82500.0,True
H1,H1_A22,A22_INVALID_INTERVAL_006,canonical_bytes,19307,186850.0,True
H1,H1_A22,A22_INVALID_INTERVAL_006,bundle_bytes,19307,186850.0,True
H1,H1_A22,A22_INVALID_INTERVAL_007,canonical_bytes,2894,63150.0,True
H1,H1_A22,A22_INVALID_INTERVAL_007,bundle_bytes,2894,63150.0,True
H1,H1_A22,A22_INVALID_INTERVAL_008,canonical_bytes,6672,95450.0,True
H1,H1_A22,A22_INVALID_INTERVAL_008,bundle_bytes,6672,95450.0,True
H1,H1_A22,A22_INVALID_MISSING_EFFECTIVE_001,canonical_bytes,20966,207650.0,True
H1,H1_A22,A22_INVALID_MISSING_EFFECTIVE_001,bundle_bytes,20966,207650.0,True
H1,H1_A22,A22_INVALID_MISSING_EFFECTIVE_002,canonical_bytes,7113,95650.0,True
H1,H1_A22,A22_INVALID_MISSING_EFFECTIVE_002,bundle_bytes,7113,95650.0,True
H1,H1_A22,A22_INVALID_MISSING_EFFECTIVE_003,canonical_bytes,16812,175350.0,True
H1,H1_A22,A22_INVALID_MISSING_EFFECTIVE_003,bundle_bytes,16812,175350.0,True
H1,H1_A22,A22_INVALID_MISSING_EFFECTIVE_004,canonical_bytes,3697,76700.0,True
H1,H1_A22,A22_INVALID_MISSING_EFFECTIVE_004,bundle_bytes,3697,76700.0,True
H1,H1_A22,A22_INVALID_MISSING_EFFECTIVE_005,canonical_bytes,13682,163650.0,True
H1,H1_A22,A22_INVALID_MISSING_EFFECTIVE_005,bundle_bytes,13682,163650.0,True
H1,H1_A22,A22_INVALID_MISSING_EFFECTIVE_006,canonical_bytes,5058,90850.0,True
H1,H1_A22,A22_INVALID_MISSING_EFFECTIVE_006,bundle_bytes,5058,90850.0,True
H1,H1_A22,A22_INVALID_MISSING_EFFECTIVE_007,canonical_bytes,6816,106600.0,True
H1,H1_A22,A22_INVALID_MISSING_EFFECTIVE_007,bundle_bytes,6816,106600.0,True
H1,H1_A22,A22_INVALID_MISSING_EFFECTIVE_008,canonical_bytes,3913,79300.0,True
H1,H1_A22,A22_INVALID_MISSING_EFFECTIVE_008,bundle_bytes,3913,79300.0,True
H1,H1_A22,A22_INVALID_UNKNOWN_MACHINE_001,canonical_bytes,4020,75950.0,True
H1,H1_A22,A22_INVALID_UNKNOWN_MACHINE_001,bundle_bytes,4020,75950.0,True
H1,H1_A22,A22_INVALID_UNKNOWN_MACHINE_002,canonical_bytes,2198,62500.0,True
H1,H1_A22,A22_INVALID_UNKNOWN_MACHINE_002,bundle_bytes,2198,62500.0,True
H1,H1_A22,A22_INVALID_UNKNOWN_MACHINE_003,canonical_bytes,2944,67950.0,True
H1,H1_A22,A22_INVALID_UNKNOWN_MACHINE_003,bundle_bytes,2944,67950.0,True
H1,H1_A22,A22_INVALID_UNKNOWN_MACHINE_004,canonical_bytes,2222,60250.0,True
H1,H1_A22,A22_INVALID_UNKNOWN_MACHINE_004,bundle_bytes,2222,60250.0,True
H1,H1_A22,A22_INVALID_UNKNOWN_MACHINE_005,canonical_bytes,2521,65900.0,True
H1,H1_A22,A22_INVALID_UNKNOWN_MACHINE_005,bundle_bytes,2521,65900.0,True
H1,H1_A22,A22_INVALID_UNKNOWN_MACHINE_006,canonical_bytes,2297,64950.0,True
H1,H1_A22,A22_INVALID_UNKNOWN_MACHINE_006,bundle_bytes,2297,64950.0,True
H1,H1_A22,A22_INVALID_UNKNOWN_MACHINE_007,canonical_bytes,2459,63800.0,True
H1,H1_A22,A22_INVALID_UNKNOWN_MACHINE_007,bundle_bytes,2459,63800.0,True
H1,H1_A22,A22_INVALID_UNKNOWN_MACHINE_008,canonical_bytes,3297,80550.0,True
H1,H1_A22,A22_INVALID_UNKNOWN_MACHINE_008,bundle_bytes,3297,80550.0,True
H1,H1_A22,A22_INVALID_UNKNOWN_ORDER_001,canonical_bytes,4063,73600.0,True
H1,H1_A22,A22_INVALID_UNKNOWN_ORDER_001,bundle_bytes,4063,73600.0,True
H1,H1_A22,A22_INVALID_UNKNOWN_ORDER_002,canonical_bytes,3149,68850.0,True
H1,H1_A22,A22_INVALID_UNKNOWN_ORDER_002,bundle_bytes,3149,68850.0,True
H1,H1_A22,A22_INVALID_UNKNOWN_ORDER_003,canonical_bytes,3011,69600.0,True
H1,H1_A22,A22_INVALID_UNKNOWN_ORDER_003,bundle_bytes,3011,69600.0,True
H1,H1_A22,A22_INVALID_UNKNOWN_ORDER_004,canonical_bytes,2844,64950.0,True
H1,H1_A22,A22_INVALID_UNKNOWN_ORDER_004,bundle_bytes,2844,64950.0,True
H1,H1_A22,A22_INVALID_UNKNOWN_ORDER_005,canonical_bytes,3538,74900.0,True
H1,H1_A22,A22_INVALID_UNKNOWN_ORDER_005,bundle_bytes,3538,74900.0,True
H1,H1_A22,A22_INVALID_UNKNOWN_ORDER_006,canonical_bytes,3308,75850.0,True
H1,H1_A22,A22_INVALID_UNKNOWN_ORDER_006,bundle_bytes,3308,75850.0,True
H1,H1_A22,A22_INVALID_UNKNOWN_ORDER_007,canonical_bytes,3838,83150.0,True
H1,H1_A22,A22_INVALID_UNKNOWN_ORDER_007,bundle_bytes,3838,83150.0,True
H1,H1_A22,A22_INVALID_UNKNOWN_ORDER_008,canonical_bytes,2762,71350.0,True
H1,H1_A22,A22_INVALID_UNKNOWN_ORDER_008,bundle_bytes,2762,71350.0,True
H1,H1_A22,A22_INVALID_UNSUPPORTED_001,canonical_bytes,2750,65200.0,True
H1,H1_A22,A22_INVALID_UNSUPPORTED_001,bundle_bytes,2750,65200.0,True
H1,H1_A22,A22_INVALID_UNSUPPORTED_002,canonical_bytes,2985,59300.0,True
H1,H1_A22,A22_INVALID_UNSUPPORTED_002,bundle_bytes,2985,59300.0,True
H1,H1_A22,A22_INVALID_UNSUPPORTED_003,canonical_bytes,2722,60350.0,True
H1,H1_A22,A22_INVALID_UNSUPPORTED_003,bundle_bytes,2722,60350.0,True
H1,H1_A22,A22_INVALID_UNSUPPORTED_004,canonical_bytes,3804,70500.0,True
H1,H1_A22,A22_INVALID_UNSUPPORTED_004,bundle_bytes,3804,70500.0,True
H1,H1_A22,A22_INVALID_UNSUPPORTED_005,canonical_bytes,3291,65450.0,True
H1,H1_A22,A22_INVALID_UNSUPPORTED_005,bundle_bytes,3291,65450.0,True
H1,H1_A22,A22_INVALID_UNSUPPORTED_006,canonical_bytes,3951,77200.0,True
H1,H1_A22,A22_INVALID_UNSUPPORTED_006,bundle_bytes,3951,77200.0,True
H1,H1_A22,A22_INVALID_UNSUPPORTED_007,canonical_bytes,3998,63200.0,True
H1,H1_A22,A22_INVALID_UNSUPPORTED_007,bundle_bytes,3998,63200.0,True
H1,H1_A22,A22_INVALID_UNSUPPORTED_008,canonical_bytes,3237,62250.0,True
H1,H1_A22,A22_INVALID_UNSUPPORTED_008,bundle_bytes,3237,62250.0,True
H1,H1_A22,A22_SINGLE_MF_001,canonical_bytes,3328,76650.0,True
H1,H1_A22,A22_SINGLE_MF_001,bundle_bytes,3328,76650.0,True
H1,H1_A22,A22_SINGLE_MF_002,canonical_bytes,10367,129800.0,True
H1,H1_A22,A22_SINGLE_MF_002,bundle_bytes,10367,129800.0,True
H1,H1_A22,A22_SINGLE_MF_003,canonical_bytes,9048,125900.0,True
H1,H1_A22,A22_SINGLE_MF_003,bundle_bytes,9048,125900.0,True
H1,H1_A22,A22_SINGLE_MF_004,canonical_bytes,3719,77850.0,True
H1,H1_A22,A22_SINGLE_MF_004,bundle_bytes,3719,77850.0,True
H1,H1_A22,A22_SINGLE_MF_005,canonical_bytes,15875,156450.0,True
H1,H1_A22,A22_SINGLE_MF_005,bundle_bytes,15875,156450.0,True
H1,H1_A22,A22_SINGLE_MF_006,canonical_bytes,2818,68700.0,True
H1,H1_A22,A22_SINGLE_MF_006,bundle_bytes,2818,68700.0,True
H1,H1_A22,A22_SINGLE_MF_007,canonical_bytes,3220,73550.0,True
H1,H1_A22,A22_SINGLE_MF_007,bundle_bytes,3220,73550.0,True
H1,H1_A22,A22_SINGLE_MF_008,canonical_bytes,2070,55950.0,True
H1,H1_A22,A22_SINGLE_MF_008,bundle_bytes,2070,55950.0,True
H1,H1_A22,A22_SINGLE_MF_009,canonical_bytes,9418,136150.0,True
H1,H1_A22,A22_SINGLE_MF_009,bundle_bytes,9418,136150.0,True
H1,H1_A22,A22_SINGLE_MF_010,canonical_bytes,4720,93550.0,True
H1,H1_A22,A22_SINGLE_MF_010,bundle_bytes,4720,93550.0,True
H1,H1_A22,A22_SINGLE_MF_011,canonical_bytes,14695,201500.0,True
H1,H1_A22,A22_SINGLE_MF_011,bundle_bytes,14695,201500.0,True
H1,H1_A22,A22_SINGLE_MF_012,canonical_bytes,35991,313350.0,True
H1,H1_A22,A22_SINGLE_MF_012,bundle_bytes,35991,313350.0,True
H1,H1_A22,A22_SINGLE_MF_013,canonical_bytes,3079,73050.0,True
H1,H1_A22,A22_SINGLE_MF_013,bundle_bytes,3079,73050.0,True
H1,H1_A22,A22_SINGLE_MF_014,canonical_bytes,2843,64850.0,True
H1,H1_A22,A22_SINGLE_MF_014,bundle_bytes,2843,64850.0,True
H1,H1_A22,A22_SINGLE_MF_015,canonical_bytes,14289,147350.0,True
H1,H1_A22,A22_SINGLE_MF_015,bundle_bytes,14289,147350.0,True
H1,H1_A22,A22_SINGLE_MF_016,canonical_bytes,4765,91450.0,True
H1,H1_A22,A22_SINGLE_MF_016,bundle_bytes,4765,91450.0,True
H1,H1_A22,A22_SINGLE_MF_017,canonical_bytes,19444,196150.0,True
H1,H1_A22,A22_SINGLE_MF_017,bundle_bytes,19444,196150.0,True
H1,H1_A22,A22_SINGLE_MF_018,canonical_bytes,13855,177750.0,True
H1,H1_A22,A22_SINGLE_MF_018,bundle_bytes,13855,177750.0,True
H1,H1_A22,A22_SINGLE_MF_019,canonical_bytes,2937,68600.0,True
H1,H1_A22,A22_SINGLE_MF_019,bundle_bytes,2937,68600.0,True
H1,H1_A22,A22_SINGLE_MF_020,canonical_bytes,15810,161150.0,True
H1,H1_A22,A22_SINGLE_MF_020,bundle_bytes,15810,161150.0,True
H1,H1_A22,A22_SINGLE_PRIORITY_001,canonical_bytes,2037,60500.0,True
H1,H1_A22,A22_SINGLE_PRIORITY_001,bundle_bytes,2037,60500.0,True
H1,H1_A22,A22_SINGLE_PRIORITY_002,canonical_bytes,3117,76200.0,True
H1,H1_A22,A22_SINGLE_PRIORITY_002,bundle_bytes,3117,76200.0,True
H1,H1_A22,A22_SINGLE_PRIORITY_003,canonical_bytes,2163,55000.0,True
H1,H1_A22,A22_SINGLE_PRIORITY_003,bundle_bytes,2163,55000.0,True
H1,H1_A22,A22_SINGLE_PRIORITY_004,canonical_bytes,2315,64350.0,True
H1,H1_A22,A22_SINGLE_PRIORITY_004,bundle_bytes,2315,64350.0,True
H1,H1_A22,A22_SINGLE_PRIORITY_005,canonical_bytes,2083,57300.0,True
H1,H1_A22,A22_SINGLE_PRIORITY_005,bundle_bytes,2083,57300.0,True
H1,H1_A22,A22_SINGLE_PRIORITY_006,canonical_bytes,2569,69000.0,True
H1,H1_A22,A22_SINGLE_PRIORITY_006,bundle_bytes,2569,69000.0,True
H1,H1_A22,A22_SINGLE_PRIORITY_007,canonical_bytes,2321,65150.0,True
H1,H1_A22,A22_SINGLE_PRIORITY_007,bundle_bytes,2321,65150.0,True
H1,H1_A22,A22_SINGLE_PRIORITY_008,canonical_bytes,2499,65150.0,True
H1,H1_A22,A22_SINGLE_PRIORITY_008,bundle_bytes,2499,65150.0,True
H1,H1_A22,A22_SINGLE_PRIORITY_009,canonical_bytes,1861,57500.0,True
H1,H1_A22,A22_SINGLE_PRIORITY_009,bundle_bytes,1861,57500.0,True
H1,H1_A22,A22_SINGLE_PRIORITY_010,canonical_bytes,2321,59700.0,True
H1,H1_A22,A22_SINGLE_PRIORITY_010,bundle_bytes,2321,59700.0,True
H1,H1_A22,A22_SINGLE_PRIORITY_011,canonical_bytes,3329,69950.0,True
H1,H1_A22,A22_SINGLE_PRIORITY_011,bundle_bytes,3329,69950.0,True
H1,H1_A22,A22_SINGLE_PRIORITY_012,canonical_bytes,2630,70050.0,True
H1,H1_A22,A22_SINGLE_PRIORITY_012,bundle_bytes,2630,70050.0,True
H1,H1_A22,A22_SINGLE_PRIORITY_013,canonical_bytes,1988,61000.0,True
H1,H1_A22,A22_SINGLE_PRIORITY_013,bundle_bytes,1988,61000.0,True
H1,H1_A22,A22_SINGLE_PRIORITY_014,canonical_bytes,2043,57600.0,True
H1,H1_A22,A22_SINGLE_PRIORITY_014,bundle_bytes,2043,57600.0,True
H1,H1_A22,A22_SINGLE_PRIORITY_015,canonical_bytes,2288,63800.0,True
H1,H1_A22,A22_SINGLE_PRIORITY_015,bundle_bytes,2288,63800.0,True
H1,H1_A22,A22_SINGLE_PRIORITY_016,canonical_bytes,2046,57850.0,True
H1,H1_A22,A22_SINGLE_PRIORITY_016,bundle_bytes,2046,57850.0,True
H1,H1_A22,A22_SINGLE_PRIORITY_017,canonical_bytes,2037,61050.0,True
H1,H1_A22,A22_SINGLE_PRIORITY_017,bundle_bytes,2037,61050.0,True
H1,H1_A22,A22_SINGLE_PRIORITY_018,canonical_bytes,2528,65700.0,True
H1,H1_A22,A22_SINGLE_PRIORITY_018,bundle_bytes,2528,65700.0,True
H1,H1_A22,A22_SINGLE_PRIORITY_019,canonical_bytes,1863,52700.0,True
H1,H1_A22,A22_SINGLE_PRIORITY_019,bundle_bytes,1863,52700.0,True
H1,H1_A22,A22_SINGLE_PRIORITY_020,canonical_bytes,1943,60750.0,True
H1,H1_A22,A22_SINGLE_PRIORITY_020,bundle_bytes,1943,60750.0,True
H1,H1_A26,aa5b4ee1688c71f1a3932cd7d9b629a08e31ef09728f3280c98c7636eecfb8d3,canonical_bytes,754924,20658700.0,True
H1,H1_A26,aa5b4ee1688c71f1a3932cd7d9b629a08e31ef09728f3280c98c7636eecfb8d3,bundle_bytes,754924,20658700.0,True
H1,H1_A26,aa5b4ee1688c71f1a3932cd7d9b629a08e31ef09728f3280c98c7636eecfb8d3,N_operations,150,20658700.0,True
H1,H1_A26,aa5b4ee1688c71f1a3932cd7d9b629a08e31ef09728f3280c98c7636eecfb8d3,N_modes,451,20658700.0,True
H1,H1_A26,aa5b4ee1688c71f1a3932cd7d9b629a08e31ef09728f3280c98c7636eecfb8d3,schedule_operation_count,150,20658700.0,True
H1,H1_A26,aad646b14392b632d658225dedb7d3953424ab9ab19ebafdc67bd9a7f02eb50b,canonical_bytes,782303,20832050.0,True
H1,H1_A26,aad646b14392b632d658225dedb7d3953424ab9ab19ebafdc67bd9a7f02eb50b,bundle_bytes,782303,20832050.0,True
H1,H1_A26,aad646b14392b632d658225dedb7d3953424ab9ab19ebafdc67bd9a7f02eb50b,N_operations,150,20832050.0,True
H1,H1_A26,aad646b14392b632d658225dedb7d3953424ab9ab19ebafdc67bd9a7f02eb50b,N_modes,490,20832050.0,True
H1,H1_A26,aad646b14392b632d658225dedb7d3953424ab9ab19ebafdc67bd9a7f02eb50b,schedule_operation_count,150,20832050.0,True
H1,H1_A26,abc8d6ba26b9728a25ebd17f4066aa5421f54fde1c1ef630cc33cb308c0fb8e5,canonical_bytes,373355,9545050.0,True
H1,H1_A26,abc8d6ba26b9728a25ebd17f4066aa5421f54fde1c1ef630cc33cb308c0fb8e5,bundle_bytes,373355,9545050.0,True
H1,H1_A26,abc8d6ba26b9728a25ebd17f4066aa5421f54fde1c1ef630cc33cb308c0fb8e5,N_operations,90,9545050.0,True
H1,H1_A26,abc8d6ba26b9728a25ebd17f4066aa5421f54fde1c1ef630cc33cb308c0fb8e5,N_modes,172,9545050.0,True
H1,H1_A26,abc8d6ba26b9728a25ebd17f4066aa5421f54fde1c1ef630cc33cb308c0fb8e5,schedule_operation_count,90,9545050.0,True
H1,H1_A26,b0f01f4c7ca822555039b9267d8985edbeb149abc0a710d6583cea634584f862,canonical_bytes,778599,20171250.0,True
H1,H1_A26,b0f01f4c7ca822555039b9267d8985edbeb149abc0a710d6583cea634584f862,bundle_bytes,778599,20171250.0,True
H1,H1_A26,b0f01f4c7ca822555039b9267d8985edbeb149abc0a710d6583cea634584f862,N_operations,150,20171250.0,True
H1,H1_A26,b0f01f4c7ca822555039b9267d8985edbeb149abc0a710d6583cea634584f862,N_modes,490,20171250.0,True
H1,H1_A26,b0f01f4c7ca822555039b9267d8985edbeb149abc0a710d6583cea634584f862,schedule_operation_count,150,20171250.0,True
H1,H1_A26,b31f9c5cbf923f188771558357941c1a7d6a71089f67793c620cf7034a070eb2,canonical_bytes,377436,9910400.0,True
H1,H1_A26,b31f9c5cbf923f188771558357941c1a7d6a71089f67793c620cf7034a070eb2,bundle_bytes,377436,9910400.0,True
H1,H1_A26,b31f9c5cbf923f188771558357941c1a7d6a71089f67793c620cf7034a070eb2,N_operations,90,9910400.0,True
H1,H1_A26,b31f9c5cbf923f188771558357941c1a7d6a71089f67793c620cf7034a070eb2,N_modes,172,9910400.0,True
H1,H1_A26,b31f9c5cbf923f188771558357941c1a7d6a71089f67793c620cf7034a070eb2,schedule_operation_count,90,9910400.0,True
H1,H1_A26,b5c400c27e6dbb1cc8466c5ce68e1530b6d984599f3c01c36496b49b586ff5e3,canonical_bytes,755038,20025850.0,True
H1,H1_A26,b5c400c27e6dbb1cc8466c5ce68e1530b6d984599f3c01c36496b49b586ff5e3,bundle_bytes,755038,20025850.0,True
H1,H1_A26,b5c400c27e6dbb1cc8466c5ce68e1530b6d984599f3c01c36496b49b586ff5e3,N_operations,150,20025850.0,True
H1,H1_A26,b5c400c27e6dbb1cc8466c5ce68e1530b6d984599f3c01c36496b49b586ff5e3,N_modes,451,20025850.0,True
H1,H1_A26,b5c400c27e6dbb1cc8466c5ce68e1530b6d984599f3c01c36496b49b586ff5e3,schedule_operation_count,150,20025850.0,True
H1,H1_A26,bb3f15222034bdf87b9be499b27f859fe778b781693fd54677f83bd7531f0680,canonical_bytes,376547,9698950.0,True
H1,H1_A26,bb3f15222034bdf87b9be499b27f859fe778b781693fd54677f83bd7531f0680,bundle_bytes,376547,9698950.0,True
H1,H1_A26,bb3f15222034bdf87b9be499b27f859fe778b781693fd54677f83bd7531f0680,N_operations,90,9698950.0,True
H1,H1_A26,bb3f15222034bdf87b9be499b27f859fe778b781693fd54677f83bd7531f0680,N_modes,172,9698950.0,True
H1,H1_A26,bb3f15222034bdf87b9be499b27f859fe778b781693fd54677f83bd7531f0680,schedule_operation_count,90,9698950.0,True
H1,H1_A26,ce18361670bfbcde2f3ff22167187aecef9164dedbf1198bc7563c147804780e,canonical_bytes,755123,19541950.0,True
H1,H1_A26,ce18361670bfbcde2f3ff22167187aecef9164dedbf1198bc7563c147804780e,bundle_bytes,755123,19541950.0,True
H1,H1_A26,ce18361670bfbcde2f3ff22167187aecef9164dedbf1198bc7563c147804780e,N_operations,150,19541950.0,True
H1,H1_A26,ce18361670bfbcde2f3ff22167187aecef9164dedbf1198bc7563c147804780e,N_modes,451,19541950.0,True
H1,H1_A26,ce18361670bfbcde2f3ff22167187aecef9164dedbf1198bc7563c147804780e,schedule_operation_count,150,19541950.0,True
H1,H1_A26,ceae66508816dc9f5458c925c89f155658e6c78710a8753d337ac385481cc1bf,canonical_bytes,754947,19891950.0,True
H1,H1_A26,ceae66508816dc9f5458c925c89f155658e6c78710a8753d337ac385481cc1bf,bundle_bytes,754947,19891950.0,True
H1,H1_A26,ceae66508816dc9f5458c925c89f155658e6c78710a8753d337ac385481cc1bf,N_operations,150,19891950.0,True
H1,H1_A26,ceae66508816dc9f5458c925c89f155658e6c78710a8753d337ac385481cc1bf,N_modes,451,19891950.0,True
H1,H1_A26,ceae66508816dc9f5458c925c89f155658e6c78710a8753d337ac385481cc1bf,schedule_operation_count,150,19891950.0,True
H1,H1_A26,d093d52f24139c1b6fb09b775beedd000f1a7b3716df906d7d36e91e7e848265,canonical_bytes,758647,20104800.0,True
H1,H1_A26,d093d52f24139c1b6fb09b775beedd000f1a7b3716df906d7d36e91e7e848265,bundle_bytes,758647,20104800.0,True
H1,H1_A26,d093d52f24139c1b6fb09b775beedd000f1a7b3716df906d7d36e91e7e848265,N_operations,150,20104800.0,True
H1,H1_A26,d093d52f24139c1b6fb09b775beedd000f1a7b3716df906d7d36e91e7e848265,N_modes,451,20104800.0,True
H1,H1_A26,d093d52f24139c1b6fb09b775beedd000f1a7b3716df906d7d36e91e7e848265,schedule_operation_count,150,20104800.0,True
H1,H1_A26,d4b957654a5efd71168d6f7e67936e6abf4666ceb41e7919635002157b125411,canonical_bytes,369648,9717450.0,True
H1,H1_A26,d4b957654a5efd71168d6f7e67936e6abf4666ceb41e7919635002157b125411,bundle_bytes,369648,9717450.0,True
H1,H1_A26,d4b957654a5efd71168d6f7e67936e6abf4666ceb41e7919635002157b125411,N_operations,90,9717450.0,True
H1,H1_A26,d4b957654a5efd71168d6f7e67936e6abf4666ceb41e7919635002157b125411,N_modes,172,9717450.0,True
H1,H1_A26,d4b957654a5efd71168d6f7e67936e6abf4666ceb41e7919635002157b125411,schedule_operation_count,90,9717450.0,True
H1,H1_A26,d598e89b357205c7b4bd47c5ebbe933f8be1f7c8dcdee85e66ec6829cafb91d3,canonical_bytes,366660,9469800.0,True
H1,H1_A26,d598e89b357205c7b4bd47c5ebbe933f8be1f7c8dcdee85e66ec6829cafb91d3,bundle_bytes,366660,9469800.0,True
H1,H1_A26,d598e89b357205c7b4bd47c5ebbe933f8be1f7c8dcdee85e66ec6829cafb91d3,N_operations,90,9469800.0,True
H1,H1_A26,d598e89b357205c7b4bd47c5ebbe933f8be1f7c8dcdee85e66ec6829cafb91d3,N_modes,172,9469800.0,True
H1,H1_A26,d598e89b357205c7b4bd47c5ebbe933f8be1f7c8dcdee85e66ec6829cafb91d3,schedule_operation_count,90,9469800.0,True
H1,H1_A26,eb3670bbe434a59cc94347384a5d50fb526d26a00dbf6da73e54438c4bacc2a0,canonical_bytes,371712,9715850.0,True
H1,H1_A26,eb3670bbe434a59cc94347384a5d50fb526d26a00dbf6da73e54438c4bacc2a0,bundle_bytes,371712,9715850.0,True
H1,H1_A26,eb3670bbe434a59cc94347384a5d50fb526d26a00dbf6da73e54438c4bacc2a0,N_operations,90,9715850.0,True
H1,H1_A26,eb3670bbe434a59cc94347384a5d50fb526d26a00dbf6da73e54438c4bacc2a0,N_modes,172,9715850.0,True
H1,H1_A26,eb3670bbe434a59cc94347384a5d50fb526d26a00dbf6da73e54438c4bacc2a0,schedule_operation_count,90,9715850.0,True
H1,H1_A26,f1e5fc58ea336e13c098308a2da00dee7de3dd3aa08d6170df4a3cb1afd09795,canonical_bytes,755658,20031300.0,True
H1,H1_A26,f1e5fc58ea336e13c098308a2da00dee7de3dd3aa08d6170df4a3cb1afd09795,bundle_bytes,755658,20031300.0,True
H1,H1_A26,f1e5fc58ea336e13c098308a2da00dee7de3dd3aa08d6170df4a3cb1afd09795,N_operations,150,20031300.0,True
H1,H1_A26,f1e5fc58ea336e13c098308a2da00dee7de3dd3aa08d6170df4a3cb1afd09795,N_modes,451,20031300.0,True
